"age","cuentaPropia","estrato1","formal","ingtot","maxEducLevel","parentesco_jhogar","tiempo_trabajando","otro_trabajo","relab","gender","sizeFirm","totalHoursWorked","y_salary_m","y_salary_m_hu","y_ingLab_m","y_primaServicios_m","y_ingLab_m_ha","y_total_m","y_total_m_ha","female","H_Head","mean_ingtot","log_ingtot"
40,"0","2","1",3325000,"7","3",240,"1","1","1","5",72,2700000,13125,3325000,2700000,10775.462890625,3325000,10775.462890625,"0","0",1131978.87310825,15.0169802320721
43,"0","2","1",1138211,"5","3",96,"2","1","1","2",72,1050000,3402.77783203125,1138211,0,3688.64672851562,1138211,3688.64672851562,"0","0",1131978.87310825,13.9449682894868
27,"0","2","0",1131242,"6","3",12,"2","1","1","4",72,781242,2531.802734375,981242,1117460.30167986,3179.95092773438,981242,3179.95092773438,"0","0",1131978.87310825,13.9388267021481
20,"0","2","0",781242,"6","9",12,"2","1","0","4",72,781242,2531.802734375,781242,1117460.30167986,2531.802734375,781242,2531.802734375,"1","0",1131978.87310825,13.5686402399803
25,"0","3","0",1350000,"6","4",6,"2","1","0","3",48,950000,4618.0556640625,950000,1117460.30167986,4618.0556640625,950000,4618.0556640625,"1","0",1636072.34663713,14.1156151504146
23,"1","3","0",2e+05,"6","4",12,"2","4","1","1",42,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+05,1111.11108398438,"0","0",1636072.34663713,12.2060726455302
56,"0","3","0",8e+05,"5","1",180,"2","1","1","2",48,8e+05,3888.88891601562,8e+05,1117460.30167986,3888.88891601562,8e+05,3888.88891601562,"0","1",1636072.34663713,13.5923670066501
55,"1","3","0",4e+05,"5","1",240,"2","4","0","4",24,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,4e+05,3888.88891601562,"1","1",1636072.34663713,12.8992198260901
23,"1","3","0",6e+05,"6","3",6,"2","4","1","2",84,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,6e+05,1666.66662597656,"0","0",1636072.34663713,13.3046849341983
29,"0","4","1",2889877.66666667,"7","3",24,"2","1","0","5",40,2500000,14583.3330078125,2889877.75,2e+06,16857.62109375,2889877.75,16857.62109375,"1","0",3866322.2277235,14.8767247293196
29,"1","4","0",3e+06,"6","9",120,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,3e+06,14583.3330078125,"0","0",3866322.2277235,14.9141228466324
55,"0","4","1",3750000,"6","1",276,"2","1","0","5",40,3500000,20416.666015625,3750000,3e+06,21875,3750000,21875,"1","1",3866322.2277235,15.1372663979466
47,"1","3","0",9e+05,"4","1",180,"2","4","0","1",30,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,9e+05,7000,"1","1",1636072.34663713,13.7101500423064
52,"0","2","1",1266556.5,"6","1",25,"2","1","1","4",45,781242,4050.88452148438,966556.5,781242,5011.7744140625,966556.5,5011.7744140625,"0","1",1131978.87310825,14.0518123585619
47,"0","2","0",966556.5,"5","2",72,"2","3","0","1",40,781242,4557.2451171875,966556.5,781242,5638.24609375,966556.5,5638.24609375,"1","0",1131978.87310825,13.7814950342768
45,"0","2","0",9e+05,"7","1",1,"2","1","0","2",48,9e+05,4375,9e+05,1117460.30167986,4375,9e+05,4375,"1","1",1131978.87310825,13.7101500423064
49,"1","2","1",4500000,"6","1",12,"2","4","1","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,4500000,26250,"0","1",1131978.87310825,15.3195879547405
25,"1","2","0",5e+05,"5","1",36,"2","4","1","1",84,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1131978.87310825,13.1223633774043
27,"0","2","0",320000,"6","5",0,"2","1","1","2",36,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","0",1131978.87310825,12.6760762747759
18,"0","2","0",540000,"6","5",0,"2","1","1","2",84,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","0",1131978.87310825,13.1993244185405
30,"0","2","1",1148211,"5","2",12,"2","1","1","4",50,1e+06,4666.66650390625,1148211,0,5358.31787109375,1148211,5358.31787109375,"0","0",1131978.87310825,13.9537156368823
25,"0","2","0",997242,"6","1",1,"2","1","0","3",96,781242,1898.85205078125,781242,1117460.30167986,1898.85205078125,781242,1898.85205078125,"1","1",1131978.87310825,13.8127487476748
46,"0","3","0",7e+05,"6","2",180,"2","1","0","2",72,7e+05,2268.5185546875,7e+05,1117460.30167986,2268.5185546875,7e+05,2268.5185546875,"1","0",1636072.34663713,13.4588356140255
25,"0","3","0",350000,"7","3",3,"2","1","1","5",24,350000,3402.77783203125,350000,1117460.30167986,3402.77783203125,350000,3402.77783203125,"0","0",1636072.34663713,12.7656884334656
52,"0","3","1",3e+06,"6","1",180,"2","5","1","2",72,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+06,6481.4814453125,"0","1",1636072.34663713,14.9141228466324
24,"0","3","1",1188211,"7","3",4,"2","1","0","5",40,1100000,6416.66650390625,1188211,1117460.30167986,6931.23095703125,1188211,6931.23095703125,"1","0",1636072.34663713,13.9879593725616
31,"0","2","1",1318211,"6","1",4,"2","1","1","5",48,1200000,5833.33349609375,1318211,1117460.30167986,6407.97021484375,1318211,6407.97021484375,"0","1",1131978.87310825,14.0917860722784
58,"1","2","0",4e+05,"3","2",24,"2","4","0","1",20,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,4e+05,4666.66650390625,"1","0",1131978.87310825,12.8992198260901
18,"1","2","0",5e+05,"4","3",2,"2","4","1","2",50,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,5e+05,2333.33325195312,"0","0",1131978.87310825,13.1223633774043
20,"1","2","0",5e+05,"5","3",2,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,5e+05,2430.5556640625,"0","0",1131978.87310825,13.1223633774043
52,"0","2","1",869453,"3","1",24,"2","1","1","3",48,781242,3797.7041015625,869453,0,4226.5078125,869453,4226.5078125,"0","1",1131978.87310825,13.6756195572614
73,"1","3","0",1600000,"5","1",300,"2","4","0","1",70,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,2666.66674804688,"1","1",1636072.34663713,14.28551418721
41,"0","4","1",2916666.66666667,"7","1",180,"2","1","1","4",48,2800000,13611.111328125,2916666.75,1400000,14178.2412109375,2916666.75,14178.2412109375,"0","1",3866322.2277235,14.8859519696657
41,"1","4","1",2e+06,"7","2",6,"2","4","0","4",50,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+06,9333.3330078125,"1","0",3866322.2277235,14.5086577385242
28,"0","3","1",965453,"6","5",22,"2","1","0","4",48,781242,3797.7041015625,965453,780000,4693.17431640625,965453,4693.17431640625,"1","0",1636072.34663713,13.7803527002251
31,"0","3","1",4350000,"7","1",48,"2","1","1","5",48,3500000,17013.888671875,4350000,3e+06,21145.833984375,4350000,21145.833984375,"0","1",1636072.34663713,15.2856864030649
32,"0","4","1",4600000,"7","1",40,"2","1","0","5",48,4e+06,19444.4453125,4333333.5,4e+06,21064.81640625,4333333.5,21064.81640625,"1","1",3866322.2277235,15.3415668614593
39,"1","4","1",1080416.66666667,"7","1",4,"2","4","1","1",15,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+06,15555.5556640625,"0","1",3866322.2277235,13.8928573271669
30,"1","4","0",350000,"6","2",4,"2","4","0","1",10,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,350000,8166.66650390625,"1","0",3866322.2277235,12.7656884334656
63,"1","4","0",341666.666666667,"5","5",300,"2","4","0","1",54,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,3e+05,1296.29626464844,"1","0",3866322.2277235,12.7415908818865
41,"0","3","1",3250000,"7","3",120,"2","1","0","5",40,3e+06,17500,3250000,3e+06,18958.333984375,3250000,18958.333984375,"1","0",1636072.34663713,14.9941655543059
29,"0","4","1",965000,"7","2",12,"2","1","0","5",48,920000,4472.22216796875,965000,540000,4690.97216796875,965000,4690.97216796875,"1","0",3866322.2277235,13.7798833803211
28,"0","4","1",1875000,"7","1",8,"2","1","1","5",48,1800000,8750,1875000,9e+05,9114.5830078125,1875000,9114.5830078125,"0","1",3866322.2277235,14.4441192173866
37,"1","4","1",1400000,"7","1",84,"2","4","0","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1400000,8166.66650390625,"1","1",3866322.2277235,14.1519827945855
51,"1","3","0",8e+05,"5","1",24,"2","4","1","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,4666.66650390625,"0","1",1636072.34663713,13.5923670066501
24,"0","3","1",902786.333333333,"7","3",11,"2","1","0","5",48,781242,3797.7041015625,902786.3125,4e+05,4388.54443359375,902786.3125,4388.54443359375,"1","0",1636072.34663713,13.713241185722
27,"0","3","1",934494.666666667,"6","3",24,"2","1","0","5",48,781242,3797.7041015625,934494.6875,780500,4542.6826171875,934494.6875,4542.6826171875,"1","0",1636072.34663713,13.7477611987097
32,"1","3","0",1500000,"6","3",60,"2","4","1","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","0",1636072.34663713,14.2209756660724
26,"0","3","0",1200000,"6","2",36,"2","1","0","3",54,9e+05,3888.88891601562,9e+05,1117460.30167986,3888.88891601562,9e+05,3888.88891601562,"1","0",1636072.34663713,13.9978321147582
26,"0","3","0",1691666.66666667,"6","1",96,"2","1","1","3",70,1200000,4000,1241666.625,1117460.30167986,4138.888671875,1241666.625,4138.888671875,"0","1",1636072.34663713,14.341224794224
19,"0","3","0",1350000,"5","5",18,"2","1","1","3",60,1050000,4083.33325195312,1050000,1117460.30167986,4083.33325195312,1050000,4083.33325195312,"0","0",1636072.34663713,14.1156151504146
42,"1","3","0",1600000,"6","1",60,"2","4","1","1",72,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1600000,5185.18505859375,"0","1",1636072.34663713,14.28551418721
22,"1","3","1",2500000,"7","4",24,"2","4","0","5",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2500000,12152.77734375,"1","0",1636072.34663713,14.7318012898384
63,"1","3","0",8e+05,"7","1",60,"2","4","0","1",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3111.11108398438,"1","1",1636072.34663713,13.5923670066501
59,"0","3","1",2781242,"7","3",140,"2","1","0","2",5,1e+06,46666.66796875,1e+06,1117460.30167986,46666.66796875,1e+06,46666.66796875,"1","0",1636072.34663713,14.8384081484881
42,"0","3","1",4816666.66666667,"7","1",44,"2","1","1","5",48,2800000,13611.111328125,4516667,2e+06,21956.01953125,4516667,21956.01953125,"0","1",1636072.34663713,15.3875926838546
34,"0","3","1",1450211,"7","1",12,"2","1","0","2",48,1200000,5833.33349609375,1450211,1200000,7049.63671875,1450211,7049.63671875,"1","1",1636072.34663713,14.1872196210515
37,"1","3","1",750000,"7","9",2,"2","4","0","1",24,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,7e+05,6805.5556640625,"1","0",1636072.34663713,13.5278284855125
40,"1","3","1",3200000,"7","2",120,"2","4","0","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,3200000,18666.666015625,"1","0",1636072.34663713,14.97866136777
67,"0","3","1",1487492,"4","1",76,"2","1","0","2",70,8e+05,2666.66674804688,8e+05,1117460.30167986,2666.66674804688,8e+05,2666.66674804688,"1","1",1636072.34663713,14.2126020382362
37,"0","3","0",1020000,"7","3",12,"2","1","0","5",50,9e+05,4200,1020000,6e+05,4760,1020000,4760,"1","0",1636072.34663713,13.8353131852605
39,"0","3","0",8e+05,"6","3",3,"2","1","1","1",50,8e+05,3733.33325195312,8e+05,1117460.30167986,3733.33325195312,8e+05,3733.33325195312,"0","0",1636072.34663713,13.5923670066501
41,"1","2","1",2200000,"7","1",3,"2","4","0","5",70,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2200000,7333.33349609375,"1","1",1131978.87310825,14.6039679183285
21,"0","2","0",1225000,"6","3",0,"2","1","0","5",40,5e+05,2916.66674804688,5e+05,1117460.30167986,2916.66674804688,5e+05,2916.66674804688,"1","0",1131978.87310825,14.018451401961
49,"0","2","0",8e+05,"5","3",12,"2","1","1","2",60,8e+05,3111.11108398438,8e+05,1117460.30167986,3111.11108398438,8e+05,3111.11108398438,"0","0",1131978.87310825,13.5923670066501
61,"1","5","1",1e+07,"7","1",36,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+07,48611.109375,"0","1",5622864.64765625,16.1180956509583
61,"1","5","1",8600000,"7","2",1,"2","4","0","1",50,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,7e+06,32666.666015625,"1","0",5622864.64765625,15.9672727612237
41,"0","5","1",12166666.6666667,"7","2",144,"2","1","0","5",40,11500000,67083.3359375,12166667,8e+06,70972.2265625,12166667,70972.2265625,"1","0",5622864.64765625,16.3142105298846
44,"0","5","1",23520000,"7","1",204,"1","1","1","5",40,2.2e+07,128333.3359375,2.2e+07,1117460.30167986,128333.3359375,2.2e+07,128333.3359375,"0","1",5622864.64765625,16.9733616809947
48,"0","5","1",4116666.66666667,"7","1",12,"2","1","1","5",48,3800000,18472.22265625,4116666.75,3800000,20011.57421875,4116666.75,20011.57421875,"0","1",5622864.64765625,15.2305543323702
50,"0","3","1",2300000,"7","1",120,"2","1","0","5",40,2e+06,11666.6669921875,2300000,0,13416.6669921875,2300000,13416.6669921875,"1","1",1636072.34663713,14.6484196808994
46,"1","3","0",2e+06,"7","2",180,"2","4","1","1",42,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+06,11111.111328125,"0","0",1636072.34663713,14.5086577385242
28,"0","5","1",2166666.66666667,"7","3",24,"2","1","1","5",48,2e+06,9722.22265625,2166666.75,2e+06,10532.408203125,2166666.75,10532.408203125,"0","0",5622864.64765625,14.5887004461978
25,"1","5","1",2e+06,"7","3",2,"2","4","0","5",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+06,11666.6669921875,"1","0",5622864.64765625,14.5086577385242
28,"0","3","1",1598211,"7","2",7,"2","1","0","5",48,1200000,5833.33349609375,1598211,1200000,7769.0810546875,1598211,7769.0810546875,"1","0",1636072.34663713,14.2843954366419
27,"1","3","0",8e+05,"6","1",3,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1636072.34663713,13.5923670066501
52,"0","3","0",3e+05,"5","6",2,"2","3","0","1",50,3e+05,1400,3e+05,1117460.30167986,1400,3e+05,1400,"1","0",1636072.34663713,12.6115377536383
51,"0","2","0",850000,"5","1",60,"2","1","0","2",50,2e+05,933.333312988281,2e+05,1117460.30167986,933.333312988281,2e+05,933.333312988281,"1","1",1131978.87310825,13.6529916284665
32,"0","2","0",2e+06,"6","3",60,"2","5","0","2",50,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+06,9333.3330078125,"1","0",1131978.87310825,14.5086577385242
23,"0","2","0",781242,"6","3",2,"2","1","0","5",50,781242,3645.7958984375,781242,1117460.30167986,3645.7958984375,781242,3645.7958984375,"1","0",1131978.87310825,13.5686402399803
43,"0","2","0",1200000,"1","1",3,"2","1","1","2",60,1200000,4666.66650390625,1200000,1117460.30167986,4666.66650390625,1200000,4666.66650390625,"0","1",1131978.87310825,13.9978321147582
38,"1","2","0",1400000,"4","1",36,"2","4","1","2",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1200000,4666.66650390625,"0","1",1131978.87310825,14.1519827945855
58,"1","2","0",212500,"3","2",48,"2","4","0","1",17,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+05,2745.09814453125,"1","0",1131978.87310825,12.2666972673466
26,"0","2","1",1167211,"4","1",12,"2","1","0","5",48,996000,4841.66650390625,1167211,996000,5673.9423828125,1167211,5673.9423828125,"1","1",1131978.87310825,13.9701277004095
24,"0","2","0",1106666.66666667,"6","5",24,"2","3","0","1",40,8e+05,4666.66650390625,866666.6875,8e+05,5055.5556640625,866666.6875,5055.5556640625,"1","0",1131978.87310825,13.9168630522246
26,"0","2","1",1171544.33333333,"4","2",48,"2","1","1","2",48,1e+06,4861.111328125,1171544.375,1e+06,5695.00732421875,1171544.375,5695.00732421875,"0","0",1131978.87310825,13.9738333794349
33,"0","2","1",1420211,"6","9",70,"2","1","1","4",48,1200000,5833.33349609375,1420211,1200000,6903.8037109375,1420211,6903.8037109375,"0","0",1131978.87310825,14.1663160100881
46,"0","2","1",950000,"4","1",24,"2","3","0","2",50,950000,4433.33349609375,950000,1117460.30167986,4433.33349609375,950000,4433.33349609375,"1","1",1131978.87310825,13.7642172635767
20,"0","2","1",869453,"6","5",1,"2","1","1","5",48,869453,4226.5078125,869453,1117460.30167986,4226.5078125,869453,4226.5078125,"0","0",1131978.87310825,13.6756195572614
19,"0","2","0",1131978.87310825,"6","3",0,"2","1","1","2",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","0",1131978.87310825,13.9394778742392
29,"0","2","0",2200000,"4","1",11,"2","1","1","5",49,2200000,10476.1904296875,2200000,1117460.30167986,10476.1904296875,2200000,10476.1904296875,"0","1",1131978.87310825,14.6039679183285
27,"0","2","1",1095211,"6","1",48,"2","1","0","5",48,9e+05,4375,1095211,9e+05,5323.9423828125,1095211,5323.9423828125,"1","1",1131978.87310825,13.9064575967335
25,"0","2","1",911119.666666667,"6","5",11,"2","1","0","5",63,781242,2893.48876953125,911119.6875,5e+05,3374.51733398438,911119.6875,3374.51733398438,"1","0",1131978.87310825,13.7224295250981
33,"0","2","1",1e+06,"5","1",36,"2","1","1","5",60,1e+06,3888.88891601562,1e+06,1117460.30167986,3888.88891601562,1e+06,3888.88891601562,"0","1",1131978.87310825,13.8155105579643
30,"1","2","1",8e+05,"5","2",48,"2","4","0","1",50,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3733.33325195312,"1","0",1131978.87310825,13.5923670066501
39,"0","3","1",1841666.66666667,"7","1",24,"2","1","0","4",50,1700000,7933.33349609375,1841666.625,1700000,8594.4443359375,1841666.625,8594.4443359375,"1","1",1636072.34663713,14.4261815167
43,"0","4","1",5958333.33333333,"7","2",18,"2","1","0","5",45,5500000,28518.517578125,5958333.5,5500000,30895.0625,5958333.5,30895.0625,"1","0",3866322.2277235,15.6003013578762
48,"0","4","1",14833333.3333333,"7","1",292,"2","1","1","5",45,11500000,59629.62890625,13333334,1.1e+07,69135.8046875,13333334,69135.8046875,"0","1",3866322.2277235,16.5123874584684
61,"1","4","0",1500000,"7","1",204,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1500000,7291.66650390625,"0","1",3866322.2277235,14.2209756660724
58,"0","4","1",1.2e+07,"7","2",312,"2","1","0","5",48,1.2e+07,58333.33203125,1.2e+07,1117460.30167986,58333.33203125,1.2e+07,58333.33203125,"1","0",3866322.2277235,16.3004172077523
36,"1","4","1",2500000,"7","3",24,"2","4","0","5",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2500000,12152.77734375,"1","0",3866322.2277235,14.7318012898384
24,"0","3","1",1388211,"7","3",36,"2","1","1","5",42,1200000,6666.66650390625,1388211,1200000,7712.283203125,1388211,7712.283203125,"0","0",1636072.34663713,14.1435264257865
51,"0","3","1",1213211,"6","2",180,"2","1","0","5",40,1e+06,5833.33349609375,1213211,1e+06,7077.06396484375,1213211,7077.06396484375,"1","0",1636072.34663713,14.0087811216859
51,"0","3","1",4666666.66666667,"7","1",120,"2","2","1","5",40,3800000,22166.666015625,4616666.5,4e+06,26930.5546875,4616666.5,26930.5546875,"0","1",1636072.34663713,15.3559555989114
46,"1","4","1",5e+06,"7","1",4,"2","4","0","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,4e+06,23333.333984375,"1","1",3866322.2277235,15.4249484703984
23,"0","2","1",965211,"6","1",18,"2","1","0","5",36,726500,4708.79638671875,965211,726000,6255.9970703125,965211,6255.9970703125,"1","1",1131978.87310825,13.7801020092698
23,"0","2","1",1288211,"6","2",1,"2","1","1","3",48,1040000,5055.5556640625,1128211,1117460.30167986,5484.35888671875,1128211,5484.35888671875,"0","0",1131978.87310825,14.0687649921052
42,"0","2","1",1218333.33333333,"6","9",22,"2","1","0","5",60,1020000,3966.66674804688,1058333.375,460000,4115.74072265625,1058333.375,4115.74072265625,"1","0",1131978.87310825,14.0129943624979
37,"0","4","1",1170000,"7","5",10,"2","1","0","2",48,1100000,5347.22216796875,1170000,1117460.30167986,5687.5,1170000,5687.5,"1","0",3866322.2277235,13.9725143067739
41,"0","4","1",3e+06,"6","1",48,"2","5","1","3",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,3e+06,14583.3330078125,"0","1",3866322.2277235,14.9141228466324
39,"0","4","1",869453,"7","5",4,"2","1","1","2",48,869453,4226.5078125,869453,1117460.30167986,4226.5078125,869453,4226.5078125,"0","0",3866322.2277235,13.6756195572614
43,"0","4","1",1e+06,"7","1",120,"2","5","1","2",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+06,4861.111328125,"0","1",3866322.2277235,13.8155105579643
35,"0","2","1",1710583,"7","3",96,"2","1","0","4",48,1556199.65547918,7945.64299169031,1745416.3438112,0,8822.22934101255,1617550.51747336,8541.87432821598,"1","0",1131978.87310825,14.352344806046
23,"0","2","1",934453,"6","1",12,"2","1","1","5",45,781242,4050.88452148438,934453,780000,4845.31201171875,934453,4845.31201171875,"0","1",1131978.87310825,13.7477166103379
62,"0","2","0",1800000,"4","2",36,"2","1","0","2",48,6e+05,2916.66674804688,6e+05,1117460.30167986,2916.66674804688,6e+05,2916.66674804688,"1","0",1131978.87310825,14.4032972228664
26,"0","2","1",1811666.66666667,"6","3",13,"2","1","0","5",48,1500000,7291.66650390625,1591666.625,1100000,7737.2685546875,1591666.625,7737.2685546875,"1","0",1131978.87310825,14.4097577898693
60,"1","2","0",1e+06,"4","1",240,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+06,4861.111328125,"0","1",1131978.87310825,13.8155105579643
35,"0","2","1",1129044.33333333,"6","1",94,"2","1","0","5",48,910000,4423.611328125,1129044.375,850000,5488.41015625,1129044.375,5488.41015625,"1","1",1131978.87310825,13.9368821101494
22,"0","2","0",781242,"7","3",5,"2","1","1","4",48,781242,3797.7041015625,781242,1117460.30167986,3797.7041015625,781242,3797.7041015625,"0","0",1131978.87310825,13.5686402399803
19,"0","2","0",781242,"7","3",2,"2","1","1","5",48,781242,3797.7041015625,781242,1117460.30167986,3797.7041015625,781242,3797.7041015625,"0","0",1131978.87310825,13.5686402399803
24,"0","2","0",4e+05,"7","3",3,"2","1","0","4",12,4e+05,7777.77783203125,4e+05,1117460.30167986,7777.77783203125,4e+05,7777.77783203125,"1","0",1131978.87310825,12.8992198260901
55,"0","2","1",1199044.33333333,"6","1",24,"2","1","1","5",54,9e+05,3888.88891601562,1059044.375,850000,4576.11767578125,1059044.375,4576.11767578125,"0","1",1131978.87310825,13.9970354085832
57,"0","3","1",1336119.66666667,"4","1",132,"2","1","1","5",48,781242,3797.7041015625,936119.6875,8e+05,4550.58203125,936119.6875,4550.58203125,"0","1",1636072.34663713,14.1052801999258
48,"0","3","0",324000,"4","2",6,"2","1","0","3",24,3e+05,2916.66674804688,3e+05,1117460.30167986,2916.66674804688,3e+05,2916.66674804688,"1","0",1636072.34663713,12.6884987947745
44,"0","3","1",750000,"4","1",9,"2","1","1","4",48,750000,3645.83325195312,750000,1117460.30167986,3645.83325195312,750000,3645.83325195312,"0","1",1636072.34663713,13.5278284855125
36,"1","3","0",1636072.34663713,"7","1",12,"2","4","0","1",35,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"1","1",1636072.34663713,14.3078090168279
52,"1","3","0",1e+05,"6","2",6,"2","4","1","2",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1e+05,583.333312988281,"0","0",1636072.34663713,11.5129254649702
40,"1","3","0",6e+05,"6","3",60,"2","4","1","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,6e+05,3500,"0","0",1636072.34663713,13.3046849341983
72,"1","3","0",666666.666666667,"4","1",120,"2","4","1","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,550000,3208.33325195312,"0","1",1636072.34663713,13.4100454498561
50,"1","3","0",380000,"5","3",1,"2","4","1","1",30,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,380000,2955.5556640625,"0","0",1636072.34663713,12.8479265317026
57,"1","3","0",540000,"4","2",240,"2","4","0","1",37,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,540000,3405.40551757812,"1","0",1636072.34663713,13.1993244185405
42,"0","3","0",250000,"3","1",36,"1","1","1","2",45,2e+05,1555.55554199219,250000,1117460.30167986,1296.29626464844,250000,1296.29626464844,"0","1",1636072.34663713,12.4292161968444
38,"0","3","1",1875000,"7","1",72,"2","2","1","5",40,1800000,10500,1875000,9e+05,10937.5,1875000,10937.5,"0","1",1636072.34663713,14.4441192173866
41,"0","3","1",2700000,"7","3",108,"2","2","1","5",30,2700000,21000,2700000,0,21000,2700000,21000,"0","0",1636072.34663713,14.8087623309746
43,"0","3","1",1741666.66666667,"7","3",94,"2","2","1","5",48,1500000,7291.66650390625,1741666.75,1450000,8466.435546875,1741666.75,8466.435546875,"0","0",1636072.34663713,14.370353067147
56,"0","2","1",1271711,"4","1",48,"2","1","1","5",48,1040000,5055.5556640625,1218711,1080000,5924.28955078125,1218711,5924.28955078125,"0","1",1131978.87310825,14.0558737958102
39,"0","2","1",1286877.66666667,"6","2",36,"2","1","0","5",48,820000,3986.11108398438,1036877.6875,8e+05,5040.37744140625,1036877.6875,5040.37744140625,"1","0",1131978.87310825,14.0677294289654
41,"0","2","1",1102000,"4","1",36,"2","1","1","5",78,8e+05,2393.16235351562,862000,1117460.30167986,2578.63256835938,862000,2578.63256835938,"0","1",1131978.87310825,13.912637268695
66,"0","2","1",1848734,"6","1",3,"2","1","1","3",40,781242,4557.2451171875,781242,1117460.30167986,4557.2451171875,781242,4557.2451171875,"0","1",1131978.87310825,14.4300116384734
58,"1","2","0",2e+06,"5","1",300,"2","4","1","2",36,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+06,12962.962890625,"0","1",1131978.87310825,14.5086577385242
24,"0","2","1",1039544.33333333,"7","3",24,"2","1","0","2",48,850000,4131.9443359375,1039544.3125,850000,5053.34033203125,1039544.3125,5053.34033203125,"1","0",1131978.87310825,13.8542930340801
